,bus,order,id,name,경도,위도
615,N30,68,4003,장한평역,127.066101,37.561145
616,N30,69,5002,군자교입구,127.0749,37.558794
617,N30,70,5004,군자역.용마초등학교,127.081566,37.556223
618,N30,71,5008,중곡동입구삼거리,127.084866,37.554827
619,N30,72,5007,어린이대공원후문아차산역,127.089245,37.552423
620,N30,73,5010,새밭교회,127.092614,37.548958
621,N30,74,5012,광나루역,127.103268,37.545177
622,N30,75,25128,천호역6번출구.천호사거리,127.127192,37.537241
623,N30,76,25012,강동역,127.131808,37.535954
624,N30,77,25010,길동사거리.강동세무서,127.135989,37.534643
625,N30,78,25243,예닮요양병원,127.139254,37.535126
626,N30,79,25241,길동역3번출구,127.140008,37.537314
627,N30,80,25311,천동초교입구사거리,127.141012,37.539955
628,N30,81,25239,십자성마을,127.142122,37.542979
629,N30,82,25349,굽은다리역구민회관.강동홈플러스,127.143063,37.545612
630,N30,83,25237,굽은다리사거리,127.143559,37.547266
631,N30,84,25235,명일역4번출구.명일전통시장,127.144066,37.550314
632,N30,85,25232,명일역3번출구.래미안솔베뉴,127.144224,37.551887
633,N30,86,25144,동부기술교육원.장애인종합복지관,127.146394,37.554566
634,N30,87,25142,배재중고등학교,127.149464,37.554522
635,N30,88,25140,고덕역,127.155082,37.555
636,N30,89,25138,고덕평생학습관.온조대왕체육관,127.157508,37.555352
637,N30,90,25136,고덕그라시움,127.160272,37.555728
638,N30,91,25134,상일동역8번출구,127.164701,37.556357
639,N30,92,25132,상일동역6번출구.고덕아르테온,127.168118,37.556817
640,N30,93,25106,해뜨는주유소,127.170989,37.559757
641,N30,94,25104,고덕리엔파크1단지,127.170696,37.561365
642,N30,95,25102,강동공영차고지,127.174038,37.563968
643,N32,0,24503,복정역환승센터3번승강장,127.12759,37.46993
644,N32,1,24440,위례31단지.위례포레샤인후문,127.133381,37.474455
645,N32,2,24654,송파꿈에그린서문.위례포레샤인,127.137531,37.476202
646,N32,3,24441,위례송파더센트레.송파푸르지오,127.138834,37.479479
647,N32,4,24425,호반써밋송파2차,127.140824,37.483585
648,N32,5,24421,세계로병원,127.142165,37.486735
649,N32,6,24275,거여아파트단지앞,127.143575,37.490464
650,N32,7,24270,거여역,127.142666,37.494054
651,N32,8,24252,보인고교.오금동삼성아파트,127.138346,37.496343
652,N32,9,24251,오금동상아아파트,127.135938,37.497654
653,N32,10,24250,오금공원앞,127.133101,37.499157
654,N32,11,24249,오금동현대아파트,127.126433,37.503294
655,N32,12,24224,한양삼익아파트,127.121625,37.505951
656,N32,13,24391,서울방이동고분군,127.116198,37.50821
657,N32,14,24220,방이우체국,127.113925,37.509513
658,N32,15,24214,송파나루역,127.111674,37.510679
659,N32,16,24215,송파구청.방이맛골,127.107827,37.513184
660,N32,17,24132,잠실역8번출구,127.10146,37.513912
661,N32,18,24133,잠실역,127.099443,37.514607
662,N32,19,5194,자양동잠실대교북단,127.085851,37.53212
663,N32,20,5192,동서울우편집중국앞,127.084408,37.535282
664,N32,21,5176,자양사거리,127.082604,37.536889
665,N32,22,5178,자양초등학교앞,127.078659,37.537844
666,N32,23,5180,건국대학교앞,127.075068,37.538747
667,N32,24,5230,건대입구역1번출구,127.068167,37.540896
668,N32,25,4257,성수사거리,127.062548,37.542781
669,N32,26,4240,성수역1번출구,127.053632,37.545431
670,N32,27,4239,뚝섬역4번출구,127.049365,37.546716
671,N32,28,4237,뚝섬역2번출구,127.046846,37.547575
672,N32,29,4185,성동교남단,127.044485,37.549832
673,N32,30,4130,한양대정문앞,127.04332,37.556773
674,N32,31,4137,서울숲삼부아파트,127.037949,37.558723
675,N32,32,4134,왕십리역,127.036267,37.560337
676,N32,33,4110,코스모타워.서울신용보증재단성동지점,127.032903,37.562982
677,N32,34,4113,상왕십리역,127.030245,37.564872
678,N32,35,4106,청계벽산아파트.텐즈힐아파트,127.030417,37.568725
679,N32,36,6185,동아제약앞,127.030731,37.572716
680,N32,37,6008,신설동역.서울풍물시장,127.025718,37.574428
681,N32,38,6102,신설동역,127.025947,37.576245
682,N32,39,6104,용두로타리한국의류시험연구원,127.029482,37.577256
683,N32,40,6182,서울시동부병원,127.03043,37.575896
684,N32,41,6184,동아제약앞,127.030442,37.572599
685,N32,42,6310,e편한세상청계센트럴포레아파트,127.030252,37.570682
686,N32,43,4107,청계벽산아파트.텐즈힐아파트,127.030041,37.568168
687,N32,44,4114,상왕십리역.센트라스아파트,127.02997,37.565576
688,N32,45,4109,왕십리2동주민센터,127.033263,37.56245
689,N32,46,4133,왕십리역,127.036192,37.559947
690,N32,47,4136,행당1동주민센터.성동소방서,127.038627,37.558152
691,N32,48,4129,한양대정문,127.043129,37.556388
692,N32,49,4186,성동교남단,127.043963,37.550508
693,N32,50,4236,뚝섬역8번출구,127.046113,37.547438
694,N32,51,4238,뚝섬역5번출구,127.049012,37.546472
695,N32,52,4253,성수역4번출구,127.055005,37.54462
696,N32,53,4256,성수사거리,127.062395,37.542379
697,N32,54,5217,건대입구역6번출구,127.067279,37.540827
698,N32,55,5205,건국대학교앞,127.074875,37.538446
699,N32,56,5179,자양초등학교앞,127.078796,37.537479
700,N32,57,5177,자양사거리,127.082104,37.53675
701,N32,58,5188,자양동잠실대교북단,127.084806,37.532955
702,N32,59,24134,잠실역1번.11번출구,127.103025,37.514152
703,N32,60,24136,송파구청.방이맛골,127.107161,37.514315
704,N32,61,24197,방이동사거리,127.110786,37.510668
705,N32,62,24199,송파나루역,127.112726,37.509856
706,N32,63,24202,서울방이동고분군,127.115171,37.508425
707,N32,64,24206,삼익아파트미성아파트,127.120383,37.506087
708,N32,65,24369,송파경찰서.오금역,127.126763,37.50268
709,N32,66,24459,가락래미안앞,127.132413,37.499257
710,N32,67,24348,개롱역3번출구,127.135256,37.497643
711,N32,68,24349,삼환아파트,127.137465,37.496575
712,N32,69,24271,거여역현대아파트,127.14235,37.493849
713,N32,70,24403,거여역7번출구,127.144006,37.492336
714,N32,71,24272,체육문화회관,127.143376,37.490804
715,N32,72,24422,세계로병원,127.141832,37.487456
716,N32,73,24424,호반써밋송파1차,127.140508,37.484342
717,N32,74,24443,위례송파푸르지오.송파더센트레,127.138856,37.480743
718,N32,75,24653,위례포레샤인.송파꿈에그린서문,127.137112,37.477028
719,N32,76,24439,위례포레샤인.위례31단지후문,127.13343,37.474753
720,N32,77,24658,복정역환승주차장,127.128144,37.470728
721,N34,0,25101,강동공영차고지,127.173777,37.564239
722,N34,1,25103,고덕리엔파크1단지,127.170471,37.56116
723,N34,2,25105,해뜨는주유소,127.170899,37.559009
724,N34,3,25131,상일동역4번출구.센트럴푸르지오,127.169252,37.557223
725,N34,4,25133,상일동역1번출구,127.164448,37.556588
726,N34,5,25135,고덕그라시움,127.160832,37.556058
727,N34,6,25137,고덕평생학습관.온조대왕체육관,127.158142,37.555688
728,N34,7,25139,고덕역,127.155849,37.555373
729,N34,8,25141,배재중고등학교,127.149451,37.554789
730,N34,9,25143,동부기술교육원.장애인종합복지관,127.146585,37.554792
731,N34,10,25145,명일초등학교,127.143437,37.554867
732,N34,11,25147,암사3동주민센터(강동롯데캐슬퍼스트),127.139278,37.554801
733,N34,12,25149,강일중.선사고,127.137146,37.554807
734,N34,13,25151,신암중학교,127.131364,37.554839
735,N34,14,25153,삼성광나루아파트.암사동유적,127.128575,37.553395
736,N34,15,25155,암사역선사현대아파트,127.127633,37.550841
737,N34,16,25157,천호동공원,127.125912,37.545969
738,N34,17,25159,서울현대요양병원,127.124817,37.542919
739,N34,18,25161,천호역현대백화점.노동권익센터,127.123821,37.540243
740,N34,19,24101,천호역.풍납시장,127.122691,37.537164
741,N34,20,24109,영파여고.강동구청역,127.120606,37.531307
742,N34,21,24468,현대아파트앞,127.119361,37.528759
743,N34,22,24110,풍납동극동.쌍용아파트,127.118024,37.526563
744,N34,23,24123,잠실파크리오아파트상가.올림픽회관,127.114649,37.521024
745,N34,24,24127,몽촌토성역,127.113034,37.518395
746,N34,25,24128,신천동진주아파트,127.109486,37.516615
747,N34,26,24132,잠실역8번출구,127.10146,37.513912
748,N34,27,24138,잠실역.롯데월드,127.097946,37.512899
749,N34,28,24139,잠실5단지,127.093914,37.512213
750,N34,29,24141,잠실새내역.잠실2동주민센터,127.087281,37.511772
751,N34,30,24142,잠실엘스아파트앞,127.08339,37.511871
752,N34,31,24143,종합운동장사거리,127.079692,37.512009
753,N34,32,24144,잠실종합운동장,127.072073,37.511118
754,N34,33,23196,강남경찰서면허시험장,127.0658,37.509946
755,N34,34,23201,한국무역센터.삼성역,127.061701,37.508667
756,N34,35,23217,포스코건너편,127.055427,37.506683
757,N34,36,23218,선릉역,127.050205,37.505143
758,N34,37,23277,서울상록회관.한국기술센터,127.044057,37.503232
759,N34,38,23280,아가방빌딩.하나은행,127.038633,37.501541
760,N34,39,23283,역삼역,127.035079,37.500442
761,N34,40,23284,강남역12번출구,127.029839,37.498829
762,N34,41,22012,지하철2호선강남역,127.02637,37.500785
763,N34,42,22014,논현역,127.023728,37.506367
764,N34,43,23110,신사역3번출구,127.020097,37.515199
765,N34,44,23108,신사역8번출구.가로수길,127.022175,37.51744
766,N34,45,22015,신사역.푸른저축은행,127.019939,37.514489
767,N34,46,22013,논현역,127.023032,37.507226
768,N34,47,22011,지하철2호선강남역,127.025438,37.501817
769,N34,48,23287,강남역.역삼세무서,127.029148,37.498136
770,N34,49,23288,역삼역.포스코타워역삼,127.03379,37.499572
771,N34,50,23305,한서병원,127.038818,37.501137
772,N34,51,23306,한국자산신탁.센터필드,127.044247,37.502783
773,N34,52,23259,선릉역,127.050462,37.504761
774,N34,53,23260,포스코빌딩,127.054803,37.506043
775,N34,54,23251,한국무역센터.삼성역,127.061664,37.508107
776,N34,55,23473,강남경찰서.강남운전면허시험장,127.066009,37.509504
777,N34,56,24154,잠실종합운동장,127.072816,37.510419
778,N34,57,24157,종합운동장사거리,127.079555,37.511613
779,N34,58,24158,잠실새내역4번출구,127.084495,37.511407
780,N34,59,24145,잠실트리지움아파트앞,127.091202,37.511512
781,N34,60,24146,잠실역.롯데월드,127.098196,37.512412
782,N34,61,24134,잠실역1번.11번출구,127.103025,37.514152
783,N34,62,24216,잠실진주아파트,127.109619,37.516175
784,N34,63,24231,올림픽회관,127.11515,37.520913
785,N34,64,24232,풍납동극동.쌍용아파트,127.118607,37.526705
786,N34,65,25313,강동구청역농협중앙회,127.120036,37.529011
787,N34,66,25164,강동구청역1번출구.영파여고,127.121298,37.531901
788,N34,67,25163,천호역,127.122769,37.535973
789,N34,68,25162,천호역현대백화점.노동권익센터,127.124006,37.539953
790,N34,69,25160,서울현대요양병원,127.124856,37.542061
791,N34,70,25158,천호동공원,127.126175,37.545873
792,N34,71,25156,암사역2번출구.암사종합시장,127.127528,37.549601
793,N34,72,25154,삼성광나루아파트.암사동유적,127.128922,37.55334
794,N34,73,25152,신암중학교,127.131321,37.554614
795,N34,74,25150,강일중.선사고,127.13595,37.554585
796,N34,75,25148,암사3동주민센터프라이어팰리스,127.139319,37.554559
797,N34,76,25146,명일초등학교,127.143468,37.554602
798,N34,77,25144,동부기술교육원.장애인종합복지관,127.146394,37.554566
799,N34,78,25142,배재중고등학교,127.149464,37.554522
800,N34,79,25140,고덕역,127.155082,37.555
801,N34,80,25138,고덕평생학습관.온조대왕체육관,127.157508,37.555352
802,N34,81,25136,고덕그라시움,127.160272,37.555728
803,N34,82,25134,상일동역8번출구,127.164701,37.556357
804,N34,83,25132,상일동역6번출구.고덕아르테온,127.168118,37.556817
805,N34,84,25106,해뜨는주유소,127.170989,37.559757
806,N34,85,25104,고덕리엔파크1단지,127.170696,37.561365
807,N34,86,25102,강동공영차고지,127.174038,37.563968
808,N37,0,24503,복정역환승센터3번승강장,127.12759,37.46993
809,N37,1,24015,장지역.가든파이브,127.126124,37.479043
810,N37,2,24013,문정법조단지.건영아파트,127.124748,37.482125
811,N37,3,24011,문정로데오거리입구,127.121363,37.488365
812,N37,4,24386,가락시장.가락몰,127.115874,37.491843
813,N37,5,24387,가락시장남문,127.112403,37.4908
814,N37,6,23404,수서역KT수서지점,127.100736,37.487189
815,N37,7,23406,궁마을,127.097246,37.48535
816,N37,8,23465,태화기독교.사회복지관,127.093353,37.484528
817,N37,9,23380,수서삼성아파트앞,127.090989,37.484399
818,N37,10,23381,일원본동주민센터,127.08475,37.483489
819,N37,11,23382,푸른마을아파트앞,127.080583,37.482913
820,N37,12,23362,연금매점,127.074603,37.488474
821,N37,13,23395,대치아파트,127.072487,37.492414
822,N37,14,23237,은마아파트,127.066974,37.495767
823,N37,15,23226,대치역1번출구,127.061498,37.493859
824,N37,16,23227,래미안.대치.팰리스,127.05858,37.49256
825,N37,17,23219,도곡역2번출구.동부센트레빌,127.056523,37.491586
826,N37,18,23329,숙명여고,127.052466,37.489736
827,N37,19,23316,매봉삼성아파트SK리더스뷰,127.048961,37.488145
828,N37,20,23317,매봉역양재최의원,127.044562,37.486164
829,N37,21,23318,양재역말죽거리.강남베드로병원,127.037969,37.485251
830,N37,22,22006,뱅뱅사거리,127.033097,37.486653
831,N37,23,22008,래미안아파트.파이낸셜뉴스,127.030987,37.491087
832,N37,24,22010,신분당선강남역,127.029112,37.494993
833,N37,25,22012,지하철2호선강남역,127.02637,37.500785
834,N37,26,22014,논현역,127.023728,37.506367
835,N37,27,22016,신사역,127.020607,37.512972
836,N37,28,3166,한남5거리,127.008338,37.532866
837,N37,29,3162,순천향대학병원,127.00573,37.536442
838,N37,30,2002,서울백병원.국가인권위.안중근활동터,126.987852,37.56435
839,N37,31,1001,종로2가사거리,126.98775,37.569765
840,N37,32,1014,종로2가,126.986247,37.570257
841,N37,33,1012,종로1가,126.981391,37.570229
842,N37,34,1010,광화문,126.978085,37.570217
843,N37,35,1123,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023
844,N37,36,1169,서대문역사거리.적십자병원,126.967588,37.567108
845,N37,37,13037,영천시장,126.963006,37.56961
846,N37,38,13035,독립문역.한성과학고,126.95642,37.575705
847,N37,39,13032,무악재역,126.950655,37.581865
848,N37,40,13040,인왕산.홍제원아파트,126.948862,37.584397
849,N37,41,13029,홍제역.서대문세무서,126.945323,37.587843
850,N37,42,13027,산골고개,126.940668,37.594692
851,N37,43,12027,녹번역,126.935322,37.601862
852,N37,44,12025,한전성서지사.북한산푸르지오,126.9344,37.605374
853,N37,45,12023,불광역3호선.서울혁신파크,126.93175,37.608438
854,N37,46,12021,불광역3.6호선,126.928755,37.611884
855,N37,47,12019,동명여고.천주교불광동성당,126.925213,37.615482
856,N37,48,12017,연신내역.연서시장,126.92184,37.61836
857,N37,49,12015,세명컴퓨터고등학교,126.919973,37.624215
858,N37,50,12013,박석고개.신도고등학교,126.919374,37.629919
859,N37,52,12111,구파발역2번출구,126.918989,37.636768
860,N37,53,12009,은평뉴타운10단지,126.915165,37.642948
861,N37,54,12470,진관공영차고지,126.908187,37.646608
862,N37,55,12469,진관공영차고지,126.907926,37.646746
863,N37,56,35160,동산동능모퉁이.한국지역난방공 ,126.905667,37.646859
864,N37,57,12010,은평뉴타운10단지,126.91373,37.643407
865,N37,58,12112,구파발역.롯데몰,126.918634,37.636408
866,N37,59,12014,박석고개.신도고등학교,126.919189,37.630865
867,N37,60,12016,세명컴퓨터고등학교,126.919996,37.625283
868,N37,61,12018,연신내역.연서시장,126.920934,37.619323
869,N37,62,12020,동명여고.천주교불광동성당,126.923925,37.616218
870,N37,63,12022,불광역3.6호선,126.928155,37.612447
871,N37,64,12024,불광역3호선.서울혁신파크,126.930907,37.609247
872,N37,65,12026,한전성서지사.북한산푸르지오,126.933686,37.60618
873,N37,66,12028,녹번역,126.935049,37.602435
874,N37,67,13026,산골고개,126.939996,37.595302
875,N37,68,13028,홍제역.서대문세무서,126.944365,37.588491
876,N37,69,13030,홍제삼거리.인왕산한신휴플러스,126.947843,37.585207
877,N37,70,13031,무악재역,126.94981,37.583154
878,N37,71,13033,안산초등학교,126.951572,37.580686
879,N37,72,13034,독립문역.한성과학고,126.957577,37.574689
880,N37,73,13036,영천시장,126.962533,37.569939
881,N37,74,13134,금화초등학교.서울시교육청,126.964326,37.567901
882,N37,75,2281,서대문역사거리.농협중앙회,126.967886,37.566922
883,N37,76,1007,서울역사박물관.경희궁앞,126.97038,37.569135
884,N37,77,1009,광화문,126.975251,37.570135
885,N37,78,1011,종로1가,126.980911,37.570118
886,N37,79,1013,종로2가,126.985543,37.570139
887,N37,80,1004,종로2가.삼일교,126.987613,37.568579
888,N37,81,2001,남대문세무서.서울백병원,126.98753,37.564985
889,N37,82,3165,순천향대학병원.한남오거리,127.005729,37.535491
890,N37,83,22015,신사역.푸른저축은행,127.019939,37.514489
891,N37,84,22013,논현역,127.023032,37.507226
892,N37,85,22011,지하철2호선강남역,127.025438,37.501817
893,N37,86,22009,신분당선강남역,127.028401,37.496042
894,N37,87,22007,래미안아파트.파이낸셜뉴스,127.030405,37.491895
895,N37,88,22005,뱅뱅사거리,127.032432,37.487667
896,N37,89,22270,양재역.양재1동민원분소,127.037419,37.484769
897,N37,90,23323,매봉역,127.044978,37.485919
898,N37,91,23324,도곡개포한신아파트,127.04938,37.487972
899,N37,92,23327,군인공제회관,127.052111,37.489168
900,N37,93,23228,도곡역3번출구,127.056547,37.491182
901,N37,94,23229,대치동우성아파트,127.059611,37.492577
902,N37,95,23230,대치역8번출구,127.06206,37.493678
903,N37,96,23238,대치동미도아파트,127.067708,37.495605
904,N37,97,23360,개원중학교,127.072156,37.492262
905,N37,98,23361,개포주공7단지앞,127.073727,37.488953
906,N37,99,23449,일원동한솔아파트,127.079579,37.482472
907,N37,100,23383,상록수아파트앞,127.082122,37.482805
908,N37,101,23384,일원본동주민센터,127.085975,37.483383
909,N37,102,23450,시립수서청소년수련관,127.089107,37.483863
910,N37,103,23385,수서119.안전센터앞,127.093769,37.484321
911,N37,104,23407,궁마을,127.097607,37.485281
912,N37,105,23410,수서역.로즈데일빌딩,127.102868,37.487398
913,N37,106,24333,문정2동주민센터.청소년수련관,127.112541,37.490477
914,N37,107,24334,훼미리근린공원,127.11491,37.491185
915,N37,108,24012,문정로데오거리입구,127.120775,37.48901
916,N37,109,24014,문정법조단지.건영아파트,127.123873,37.48309
917,N37,110,24016,장지역.가든파이브,127.125472,37.479907
918,N37,111,24658,복정역환승주차장,127.128144,37.470728
919,N51,0,18219,범일운수종점,126.911791,37.450491
920,N51,1,18140,시흥동은행나무.은행나무시장,126.909045,37.451031
921,N51,2,18142,은행나무입구사거리,126.907208,37.451784
922,N51,3,18233,금빛공원앞,126.904456,37.45328
923,N51,4,18863,시흥사거리.대명시장,126.90182,37.454764
924,N51,5,18007,금천구청.금천경찰서,126.898872,37.459209
925,N51,6,18005,말미고개.금천소방서,126.897763,37.464175
926,N51,7,18003,금천우체국,126.898083,37.469136
927,N51,8,18001,문성초등학교,126.898666,37.475364
928,N51,9,21001,구로디지털단지역,126.902447,37.483935
929,N51,10,20001,동작상떼빌아파트,126.904448,37.486449
930,N51,11,19260,대림동우체국,126.905453,37.489438
931,N51,12,19261,흰돌교회,126.903219,37.490942
932,N51,13,19271,대동초등학교.명지성모병원,126.898696,37.494172
933,N51,14,19270,대림역,126.896468,37.492762
934,N51,15,17107,거리공원,126.891526,37.499907
935,N51,16,17105,한국SGI,126.889543,37.502354
936,N51,17,17002,신도림역,126.888464,37.509108
937,N51,18,19001,문래동남성아파트,126.893705,37.511828
938,N51,19,19003,남부지방법원등기국.구로세무서(에이스하이테크시티),126.901187,37.514484
939,N51,20,19112,경방타임스퀘어.신세계백화점,126.90624,37.517508
940,N51,21,19104,영등포시장,126.905199,37.521855
941,N51,22,19122,신화병원,126.90554,37.524895
942,N51,23,19126,당산푸르지오아파트,126.905958,37.529032
943,N51,24,19175,당산역삼성래미안아파트,126.903582,37.53319
944,N51,25,19172,당산역,126.900719,37.534589
945,N51,27,14011,합정역,126.912832,37.548874
946,N51,28,14013,서교동,126.919582,37.553637
947,N51,30,14015,홍대입구역,126.923196,37.556373
948,N51,31,14061,동교동삼거리,126.928459,37.55806
949,N51,32,14062,신촌오거리.현대백화점,126.935893,37.555397
950,N51,33,14063,신촌오거리.2호선신촌역,126.940144,37.556066
951,N51,34,14064,이대역,126.944594,37.556613
952,N51,35,14067,웨딩타운,126.951517,37.557092
953,N51,36,14068,아현역,126.954747,37.557298
954,N51,37,2107,종근당.충정로역,126.964481,37.559513
955,N51,38,2133,서소문,126.974887,37.563207
956,N51,39,2137,서울신문사,126.977365,37.568363
957,N51,40,1118,KT광화문지사,126.977332,37.572226
958,N51,41,1117,경복궁,126.978747,37.575577
959,N51,42,1200,안국역.종로경찰서.인사동,126.984243,37.575785
960,N51,43,1199,창덕궁.우리소리박물관,126.988635,37.577273
961,N51,44,1256,원남동사거리,126.998215,37.575723
962,N51,45,1218,현대그룹빌딩,127.000533,37.575873
963,N51,46,1225,이화동(이화장),127.003271,37.575937
964,N51,47,1215,충신동,127.006279,37.574022
965,N51,48,1023,동대문역.흥인지문,127.013451,37.572302
966,N51,49,1041,동묘앞,127.018451,37.573726
967,N51,50,6107,신설동역1번출구,127.023317,37.57663
968,N51,51,6178,대광고등학교앞,127.025562,37.579778
969,N51,52,6177,안암오거리,127.030004,37.582402
970,N51,53,6176,우신향병원,127.032293,37.585548
971,N51,54,6175,고려대학교앞,127.034774,37.588147
972,N51,55,8155,숭례초등학교,127.03617,37.594397
973,N51,56,8153,종암동주민센터,127.034944,37.598189
974,N51,57,8151,종암사거리입구,127.033788,37.601044
975,N51,58,8128,KT월곡지사,127.033876,37.602483
976,N51,59,8130,종암SK아파트,127.037493,37.602031
977,N51,60,8132,월곡역,127.041569,37.601611
978,N51,61,8134,동덕여대앞,127.042834,37.603003
979,N51,62,8135,한국과학기술연구원입구,127.047416,37.60551
980,N51,63,8137,월곡중학교,127.049787,37.606895
981,N51,64,8139,새석관시장,127.053247,37.608633
982,N51,65,8210,돌곶이역,127.05636,37.611729
983,N51,66,8206,장위동원천주유소,127.052974,37.614631
984,N51,67,8204,하나은행장위동지점,127.050048,37.61643
985,N51,68,8202,장곡초교앞,127.047942,37.617707
986,N51,69,8200,북서울꿈의숲,127.045768,37.619031
987,N51,70,8105,북서울꿈의숲,127.045345,37.620317
988,N51,71,8106,장월초등학교,127.048711,37.623466
989,N51,72,11337,롯데캐슬루나아파트,127.051436,37.625155
990,N51,73,11338,인덕대앞,127.057513,37.629038
991,N51,74,11340,월계보건지소,127.061687,37.631583
992,N51,75,11453,하계시영아파트,127.065569,37.633984
993,N51,76,11455,하계장미아파트,127.066963,37.634928
994,N51,77,11425,하계미성아파트.을지병원,127.069433,37.636585
995,N51,78,11428,한성여객종점,127.070056,37.63813
996,N51,79,11387,노원평생학습관,127.068935,37.639343
997,N51,80,11447,하계역,127.067663,37.636667
998,N51,81,11454,하계우성아파트,127.066808,37.635251
999,N51,82,11452,하계극동아파트,127.064722,37.633899
1000,N51,83,11339,월계보건지소,127.061724,37.632048
1001,N51,84,11311,인덕대학,127.055274,37.627984
1002,N51,85,11310,월계주공108동앞롯데캐슬루나아파트,127.052593,37.626189
1003,N51,86,9186,오현초등학교,127.047984,37.623413
1004,N51,87,8199,북서울꿈의숲,127.044942,37.61931
1005,N51,88,8201,장곡초교앞,127.047582,37.617699
1006,N51,89,8203,하나은행장위동지점,127.050021,37.616211
1007,N51,90,8205,장위동원천주유소,127.052768,37.614473
1008,N51,91,8207,장위2동주민센터,127.055532,37.612092
1009,N51,92,8142,돌곶이역,127.056208,37.610586
1010,N51,93,8140,새석관시장,127.052602,37.6087
1011,N51,94,8138,월곡중학교,127.049149,37.606892
1012,N51,95,8136,상월곡역,127.046447,37.605489
1013,N51,96,8133,월곡역,127.042212,37.602911
1014,N51,97,8131,성북구보건소,127.039292,37.602553
1015,N51,98,8129,KT월곡지사,127.035189,37.602947
1016,N51,99,8150,종암사거리입구,127.033044,37.601433
1017,N51,100,8152,종암동주민센터,127.034108,37.599415
1018,N51,101,8154,숭례초교,127.035681,37.594805
1019,N51,102,8156,고대앞,127.034811,37.588564
1020,N51,103,8157,우신향병원,127.03161,37.585136
1021,N51,104,8158,안암오거리,127.029005,37.582612
1022,N51,105,8159,대광초교,127.025028,37.579707
1023,N51,106,1243,신설동로터리,127.02278,37.575929
1024,N51,107,1044,동묘앞,127.019672,37.574243
1025,N51,108,1037,동대문(흥인지문),127.012046,37.571953
1026,N51,109,1217,충신동,127.006343,37.57446
1027,N51,110,1277,이화동(이화장),127.002955,37.576257
1028,N51,111,1223,이화동(이화장),127.000695,37.576119
1029,N51,112,1172,창덕궁.서울돈화문국악당,126.988539,37.577541
1030,N51,113,1131,안국역.종로경찰서.서울공예박물관,126.983996,37.57607
1031,N51,114,1130,덕성여중고,126.982017,37.575902
1032,N51,115,1126,세종문화회관,126.976857,37.57359
1033,N51,116,1129,광화문광화문빌딩,126.976689,37.569688
1034,N51,117,2286,시청앞.덕수궁,126.976836,37.566212
1035,N51,118,2134,서소문,126.97534,37.563675
1036,N51,119,13137,충정로역2호선,126.964027,37.559611
1037,N51,120,13044,아현역,126.956593,37.557425
1038,N51,121,13042,웨딩타운,126.952408,37.557227
1039,N51,122,13025,이대역,126.947271,37.556876
1040,N51,123,13023,신촌오거리.2호선신촌역,126.938982,37.555788
1041,N51,124,13021,신촌오거리.현대백화점,126.934504,37.555983
1042,N51,125,13019,동교동삼거리,126.92952,37.557765
1043,N51,127,14016,홍대입구역,126.924589,37.557477
1044,N51,128,14014,서교동,126.920236,37.554249
1045,N51,130,14012,합정역,126.913997,37.549682
1046,N51,131,19173,당산역,126.899455,37.534925
1047,N51,132,19174,당산역삼성래미안아파트,126.903388,37.533022
1048,N51,133,19125,삼환아파트,126.905597,37.529082
1049,N51,134,19121,신화병원,126.905155,37.524531
1050,N51,135,19120,영등포시장,126.904785,37.521318
1051,N51,136,19821,경방타임스퀘어.신세계백화점,126.905932,37.517298
1052,N51,137,19004,남부지방법원등기국.구로세무서(에이스하이테크시티),126.899746,37.51404
1053,N51,138,19002,문래동남성아파트,126.892312,37.511202
1054,N51,139,17001,신도림역,126.889423,37.509752
1055,N51,140,17106,거리공원.구로신협본점앞,126.888668,37.502813
1056,N51,141,17108,구로도서관.대성스카이렉스,126.891218,37.499675
1057,N51,142,17296,대림역,126.894374,37.493501
1058,N51,143,19264,대림역12번출구,126.896623,37.492522
1059,N51,144,19265,대동초등학교.명지성모병원,126.899177,37.494139
1060,N51,145,19266,대동초등학교,126.900661,37.493661
1061,N51,146,19267,흰돌교회,126.903257,37.490543
1062,N51,147,19268,대림동우체국,126.90473,37.489628
1063,N51,148,19009,서울영림초등학교,126.904695,37.48703
1064,N51,149,17013,구로디지털단지역,126.901548,37.483099
1065,N51,150,18002,문성초등학교,126.89833,37.474034
1066,N51,151,18004,금천우체국,126.898003,37.470136
1067,N51,152,18006,말미고개.금천소방서,126.897285,37.46473
1068,N51,153,18008,금천구청.금천경찰서,126.899097,37.457727
1069,N51,154,18232,금빛공원앞,126.904297,37.453107
1070,N51,155,18143,은행나무입구사거리,126.906735,37.451855
1071,N51,156,18141,시흥동은행나무.은행나무시장,126.909058,37.450843
1072,N51,157,18708,범일운수종점,126.911528,37.450215
1073,N61,0,15718,양천공영차고지,126.837665,37.508486
1074,N61,1,15320,신정현대아파트,126.841787,37.508578
1075,N61,2,15317,신정현대아파트.서부트럭터미널,126.842984,37.50836
1076,N61,3,17236,개봉1동사거리,126.846915,37.50047
1077,N61,4,17246,개봉고가,126.855748,37.493683
1078,N61,5,17234,개봉역,126.857336,37.493387
1079,N61,6,38079,철산리버빌아파트,126.867537,37.492436
1080,N61,7,17238,구일우성아파트,126.876261,37.488715
1081,N61,8,18151,디지털단지오거리.가산파출소,126.888718,37.47963
